user_id,tweet,label,tweet_clf,tweet_ner
720575737,Saat ini sedang berlangsung FGD setiap departemen @BEMFTIF_ITS dan kementerian @BemTIIK UB di Plasa Jurusan Sistem Informasi @ITS_Surabaya,0,saat ini sedang langsung fgd tiap departemen its dan menteri ub di plasa jurus sistem informasi surabaya,Saat ini sedang berlangsung FGD setiap departemen @BEMFTIF_ITS dan kementerian @BemTIIK UB di Plasa Jurusan Sistem Informasi @ITS_Surabaya
720575737,"Untuk para pejuang PKM dan keilmiahan di FTIf, jangan lewatkan Sleep Over Night FTIf. @hmtc_its @HMSI_ITS http://t.co/5LAcVasPiZ",0,untuk para juang pkm dan ilmiah di ftif jangan lewat sleep over night ftif its its,"Untuk para pejuang PKM dan keilmiahan di FTIf, jangan lewatkan Sleep Over Night FTIf. @hmtc_its @HMSI_ITS"
720575737,"Selamat Pagi FTIf!
Jangan lupa bagi para pejuang #Save27ITS , untuk datang di Gladi Bersih Monev Dikti, mulai pagi ini di UPMB :)",1,selamat pagi ftif jangan lupa bagi para juang untuk datang di gladi bersih monev dikti mulai pagi ini di upmb,"Selamat Pagi FTIf! Jangan lupa bagi para pejuang , untuk datang di Gladi Bersih Monev Dikti, mulai pagi ini di UPMB :)"
720575737,"Yuk daftar OC FTIf Journey 2016 di https://t.co/JcgH45VbnD
@hmtc_its @HMSI_ITS 
#FTIfJourney https://t.co/KC3vOTs3g1",0,yuk daftar oc ftif journey 2016 di its its,Yuk daftar OC FTIf Journey 2016 di @hmtc_its @HMSI_ITS
720575737,"@TC_telulas untuk mendaftarkan diri mengikuti #PJTD @hmtc_its yaitu dengan mengisi formulir di http://t.co/mKLVakFmw4
Segera daftar ya :D",0,telulas untuk daftar diri ikut its yaitu dengan isi formulir di segera daftar ya d,@TC_telulas untuk mendaftarkan diri mengikuti @hmtc_its yaitu dengan mengisi formulir di Segera daftar ya :D
720575737,"September ceria.. September ceria... 🎶🎶
Tetap ceria di bulan ini ya! Semangat kuliahnya! 💪💪
#September
#SemangatBerpadu
#ITSSurabaya https://t.co/xlp2avVsbt",0,september ceria september ceria tetap ceria di bulan ini ya semangat kuliah,September ceria.. September ceria... 🎶🎶 Tetap ceria di bulan ini ya! Semangat kuliahnya! 💪💪
720575737,"Jangan Lupa, Tempat di Rumah Sekretariat BEM @BEMFTIF_ITS ,
Gedung Sistem Informasi Lantai 1 ITS
#DeketGazebo 
#MakasihUdahKepo ;)",1,jangan lupa tempat di rumah sekretariat bem its gedung sistem informasi lantai 1 its,"Jangan Lupa, Tempat di Rumah Sekretariat BEM @BEMFTIF_ITS , Gedung Sistem Informasi Lantai 1 ITS ;)"
720575737,saat ini sedang berlangsung kongres BEM FTIf membahas LPJ di Plasa Sistem Informasi FTIf ITS. http://t.co/vNj5BCU7Yp,1,saat ini sedang langsung kongres bem ftif bahas lpj di plasa sistem informasi ftif its,saat ini sedang berlangsung kongres BEM FTIf membahas LPJ di Plasa Sistem Informasi FTIf ITS.
720575737,Kunjungan hari ke dua di BEM @BEMFasilkomUI http://t.co/Tc9I7nLk5Y,0,kunjung hari ke dua di bem,Kunjungan hari ke dua di BEM @BEMFasilkomUI
720575737,Selamat datang kontingen FTK di taman alumni @Dies54ITS @ITS_Surabaya http://t.co/gODrYZmqCF,0,selamat datang kontingen ftk di taman alumni surabaya,Selamat datang kontingen FTK di taman alumni @Dies54ITS @ITS_Surabaya
720575737,"[SELAMAT BERJUANG]

Selamat berjuang kepada seluruh tim ITS yang telah berhasil menjadi finalis di Gemastik 11🙌
Semoga bisa memberikan hasil yang terbaik untuk Almamater!

#Gemastik11
#SelamatBerjuang
#SemangatBerpadu
#ITSSurabaya https://t.co/rgVnUdIcWz",0,selamat juang selamat juang kepada seluruh tim its yang telah hasil jadi final di gemastik 11 moga bisa beri hasil yang baik untuk almamater,[SELAMAT BERJUANG] Selamat berjuang kepada seluruh tim ITS yang telah berhasil menjadi finalis di Gemastik 11🙌 Semoga bisa memberikan hasil yang terbaik untuk Almamater!
720575737,Sedang dilaksanakan Gladi Bersih Upacara Pembukaan Dies Natalis ITS ke 54 untuk Persiapan Besok Pagi.  | @Dies54ITS http://t.co/3tKskFePou,1,sedang laksana gladi bersih upacara buka dies natalis its ke 54 untuk siap besok pagi,Sedang dilaksanakan Gladi Bersih Upacara Pembukaan Dies Natalis ITS ke 54 untuk Persiapan Besok Pagi. | @Dies54ITS
720575737,"Selamat Tahun Baru Islam 1439 H
Sambut dengan motivasi diri untuk jadi lebih baik
#TahunBaruHijriah
#IMSanjaya
#SemangatBerpadu
#ITSSurabaya https://t.co/1cnGXKaAz0",0,selamat tahun baru islam 1439 h sambut dengan motivasi diri untuk jadi lebih baik,Selamat Tahun Baru Islam 1439 H Sambut dengan motivasi diri untuk jadi lebih baik
720575737,"Selamat malam minggu! 😊
Butuh refreshing? Kami punya rekomendasi tempat keren lhoo👇👇

#satnitelife 
#KabinetPRESISIBermanfaat 
#ITSSurabaya https://t.co/LeBrjL5kuM",0,selamat malam minggu butuh refreshing kami punya rekomendasi tempat keren lhoo,Selamat malam minggu! 😊 Butuh refreshing? Kami punya rekomendasi tempat keren lhoo👇👇
720575737,@dharaalmira Selamat anda terpilih menjadi volunteer FTIF Festival 2014 :) #ftiffestival2014 #harmonyindiversity,0,selamat anda pilih jadi volunteer ftif festival 2014,@dharaalmira Selamat anda terpilih menjadi volunteer FTIF Festival 2014 :)
720575737,Komunal PKM 5 bidang didanai Dikti di Gedung Pascasarjana ITS http://t.co/VXVGv8DwXA,1,komunal pkm 5 bidang dana dikti di gedung pascasarjana its,Komunal PKM 5 bidang didanai Dikti di Gedung Pascasarjana ITS
720575737,"Ngomong-ngomong masalah pemuda, berikut perjuangan pemuda-pemudi FTIf selama mengikuti perlombaan di Dies Natalis http://t.co/wpiPf24Kp2",0,ngomong ngomong masalah pemuda ikut juang pemuda pemudi ftif lama ikut lomba di dies natalis,"Ngomong-ngomong masalah pemuda, berikut perjuangan pemuda-pemudi FTIf selama mengikuti perlombaan di Dies Natalis"
720575737,"Upps sorry babak pertama tadi itu 1-0 untuk keunggulan KPA, sekali lagi mohon maaf atas kekeliruan nya...",0,upps sorry babak pertama tadi itu 1 0 untuk unggul kpa sekali lagi mohon maaf atas keliru nya,"Upps sorry babak pertama tadi itu 1-0 untuk keunggulan KPA, sekali lagi mohon maaf atas kekeliruan nya..."
720575737,"Materi PJTL ini merupakan materi kelanjutan PJTD. Jadi kalo waktu PJTD kalian merasa ingin tau jurnalistik lebih lanjut, wajib ikut PJTL :D",0,materi pjtl ini rupa materi lanjut pjtd jadi kalo waktu pjtd kalian rasa ingin tau jurnalistik lebih lanjut wajib ikut pjtl d,"Materi PJTL ini merupakan materi kelanjutan PJTD. Jadi kalo waktu PJTD kalian merasa ingin tau jurnalistik lebih lanjut, wajib ikut PJTL :D"
720575737,"Siap untuk menjadi teladan?
PP LKMM VIII FTIf telah datang. Andy N. R. dari Pemandu Sixth Sense. @hmtc_its @HMSI_ITS http://t.co/QZOQrlDm7A",0,siap untuk jadi teladan pp lkmm viii ftif telah datang andy n r dari pandu sixth sense its its,Siap untuk menjadi teladan? PP LKMM VIII FTIf telah datang. Andy N. R. dari Pemandu Sixth Sense. @hmtc_its @HMSI_ITS
720575737,"Yuk teman - teman FTIF 2015 ikut PKTI

Langsung daftar di 👇
https://t.co/xUsIqSq4RN

#FTIfPrestatif
#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/6LudjCxDKj",0,yuk teman teman ftif 2015 ikut pkti langsung daftar di,Yuk teman - teman FTIF 2015 ikut PKTI Langsung daftar di 👇
720575737,"Departemen OSR menyediakan tempat penerapan Tri Darma Perguruan Tinggi 💪💪
Yuk simak penjelasan detailnya👇
#OSR
#SemangatBerpadu
#ITSSurabaya https://t.co/Y0OzRSK7Ax",0,departemen osr sedia tempat terap tri darma guru tinggi yuk simak jelas detail,Departemen OSR menyediakan tempat penerapan Tri Darma Perguruan Tinggi 💪💪 Yuk simak penjelasan detailnya👇
720575737,"Selamat pagi, selamat beraktivitas dan semangat menjalani kuliah perdana di semester ini!",0,selamat pagi selamat aktivitas dan semangat jalan kuliah perdana di semester ini,"Selamat pagi, selamat beraktivitas dan semangat menjalani kuliah perdana di semester ini!"
720575737,hadirilah ajang paling bergengsi!! sebagai dasar kalian menjadi seorang mahaswiwa. BERSIAP!!! :D @hmtc_its @HMSI_ITS http://t.co/dqcpOQGOaj,0,hadir ajang paling gengsi bagai dasar kalian jadi orang mahaswiwa siap d its its,hadirilah ajang paling bergengsi!! sebagai dasar kalian menjadi seorang mahaswiwa. BERSIAP!!! :D @hmtc_its @HMSI_ITS
720575737,"jangan lupa warga FTIf, nanti ada jaring aspirasi @dpmits_change di plasa baru TC lantai 1 jam 7 malem. cc: @HMSI_ITS @hmtc_its",1,jangan lupa warga ftif nanti ada jaring aspirasi change di plasa baru tc lantai 1 jam 7 malem cc its its,"jangan lupa warga FTIf, nanti ada jaring aspirasi @dpmits_change di plasa baru TC lantai 1 jam 7 malem. cc: @HMSI_ITS @hmtc_its"
720575737,"semoga ITS bisa kembali meraih juara umum di #gemastik7 ini, aamiin!",0,moga its bisa kembali raih juara umum di ini aamiin,"semoga ITS bisa kembali meraih juara umum di ini, aamiin!"
720575737,"Ayo saudara2, nanti malam kumpul di KPA Dr Angka ITS #10nopember",0,ayo saudara2 nanti malam kumpul di kpa dr angka its,"Ayo saudara2, nanti malam kumpul di KPA Dr Angka ITS"
720575737,"jangan lupa warga FTIf, nanti ada jaring aspirasi @dpmits_change di plasa baru TC lantai 1. cc: @HMSI_ITS @hmtc_its",1,jangan lupa warga ftif nanti ada jaring aspirasi change di plasa baru tc lantai 1 cc its its,"jangan lupa warga FTIf, nanti ada jaring aspirasi @dpmits_change di plasa baru TC lantai 1. cc: @HMSI_ITS @hmtc_its"
720575737,@achmadalwy Selamat bergabung menjadi salah satu volunteer di FTIf festival. Ditunggu aksinya :) #ftiffestival2014 #harmonyindiversity,0,selamat gabung jadi salah satu volunteer di ftif festival tunggu aksi,@achmadalwy Selamat bergabung menjadi salah satu volunteer di FTIf festival. Ditunggu aksinya :)
720575737,"Yakin gamau ikut mencetak sejarah di pimnas ke-30 nih?
Untuk pendaftaran : https://t.co/CCjFJBluQG https://t.co/cuJTZGqTRJ",0,yakin gamau ikut cetak sejarah di pimnas ke 30 nih untuk daftar,Yakin gamau ikut mencetak sejarah di pimnas ke-30 nih? Untuk pendaftaran :
720575737,NOBAR FTIf . Senin 16/12/13 di gazebo SI FTIf jam 18.30  WIB. cc: @HMSI_ITS @hmtc_its @KISI_ITS @KMI_ITS http://t.co/UAF8mlKFdj,1,nobar ftif senin 16 12 13 di gazebo si ftif jam 18 30 wib cc its its its its,NOBAR FTIf . Senin 16/12/13 di gazebo SI FTIf jam 18.30 WIB. cc: @HMSI_ITS @hmtc_its @KISI_ITS @KMI_ITS
720575737,@setiyoasbun Selamat bergabung menjadi salah satu volunteer di FTIf festival. Ditunggu aksinya :) #ftiffestival2014 #harmonyindiversity,0,selamat gabung jadi salah satu volunteer di ftif festival tunggu aksi,@setiyoasbun Selamat bergabung menjadi salah satu volunteer di FTIf festival. Ditunggu aksinya :)
720575737,"Selamat datang mahasiswa baru Departemen Teknologi Informasi angkatan pertama! 🎉👏

Selamat menjadi keluarga baru FTIK!
Semangat melanjutkan perjuangan di Kampus Perjuangan ya! 😉

#1
#TeknologiInformasi
#BEMFTIK
#SemangatBerpadu
#ITSSurabaya https://t.co/SNHEfwzIYR",0,selamat datang mahasiswa baru departemen teknologi informasi angkat pertama selamat jadi keluarga baru ftik semangat lanjut juang di kampus juang ya,Selamat datang mahasiswa baru Departemen Teknologi Informasi angkatan pertama! 🎉👏 Selamat menjadi keluarga baru FTIK! Semangat melanjutkan perjuangan di Kampus Perjuangan ya! 😉
720575737,Saat ini sedang berlangsung Final KKTI FTIf 2014 di Aula SI.,1,saat ini sedang langsung final kkti ftif 2014 di aula si,Saat ini sedang berlangsung Final KKTI FTIf 2014 di Aula SI.
720575737,Maaf terjadi kesalahan kepenulisan . bahwa tes interview dilaksanakan sore hari yaitu pukul 6.30 sore hari. Bukan 6.30 pagi hari.Maaf ya &gt;.&lt;,0,maaf jadi salah tulis bahwa tes interview laksana sore hari yaitu pukul 6 30 sore hari bukan 6 30 pagi hari maaf ya begitu lt,Maaf terjadi kesalahan kepenulisan . bahwa tes interview dilaksanakan sore hari yaitu pukul 6.30 sore hari. Bukan 6.30 pagi hari.Maaf ya >.<
720575737,Upacara pembukaan Dies Natalis 54 sedang berlangsung di Stadion. ITS. @Dies54ITS http://t.co/q1XiIRPw1J,1,upacara buka dies natalis 54 sedang langsung di stadion its,Upacara pembukaan Dies Natalis 54 sedang berlangsung di Stadion. ITS. @Dies54ITS
720575737,"Siap untuk berbagi?
PP LKMM VIII FTIf akan segera datang. Testimoni dari IGN Adi Wicaksana. @hmtc_its @HMSI_ITS http://t.co/UyWVmHVp0a",0,siap untuk bagi pp lkmm viii ftif akan segera datang testimoni dari ign adi wicaksana its its,Siap untuk berbagi? PP LKMM VIII FTIf akan segera datang. Testimoni dari IGN Adi Wicaksana. @hmtc_its @HMSI_ITS
720575737,@BEM_FEM_IPB benchmarking hari ke tiga. Tiba di FEM IPB.,0,fem ipb benchmarking hari ke tiga tiba di fem ipb,@BEM_FEM_IPB benchmarking hari ke tiga. Tiba di FEM IPB.
720575737,Pak Fa'il sedang menceritakan pengalaman investigasi dan meliput di Pengadilan Agama Surabaya. #PJTLFTIf2014 http://t.co/lUHvIZlA4T,0,pak fa il sedang cerita alam investigasi dan liput di adil agama surabaya,Pak Fa'il sedang menceritakan pengalaman investigasi dan meliput di Pengadilan Agama Surabaya.
720575737,dan nama forkomnya tidak jauh-jauh juga dengan adanya #PJTLFTIf2014 yang pertama kali diadakan di FTIf. Apa ya nama forkomnya?,0,dan nama forkomnya tidak jauh jauh juga dengan ada yang pertama kali ada di ftif apa ya nama forkomnya,dan nama forkomnya tidak jauh-jauh juga dengan adanya yang pertama kali diadakan di FTIf. Apa ya nama forkomnya?
720575737,Selamat kepada Anggeriko Aryasena (@iko_arya) yang telah terpilih menjadi Ketua BEM FTIf 2014/2015 semoga amanah membawa FTIf lebih baik :)),0,selamat kepada anggeriko aryasena arya yang telah pilih jadi ketua bem ftif 2014 2015 moga amanah bawa ftif lebih baik,Selamat kepada Anggeriko Aryasena (@iko_arya) yang telah terpilih menjadi Ketua BEM FTIf 2014/2015 semoga amanah membawa FTIf lebih baik :))
720575737,"🚨Pendaftaran DEVCOMP ditutup 4 hari lagi!🚨
Yuk yuk buruan register tim kamu di https://t.co/UaEXQb1yD6 😄😄 https://t.co/dHamdoXGuy",0,daftar devcomp tutup 4 hari lagi yuk yuk buru register tim kamu di,🚨Pendaftaran DEVCOMP ditutup 4 hari lagi!🚨 Yuk yuk buruan register tim kamu di 😄😄
720575737,"Ini nih suasana pemilihan di bilik SI nih :3
Yuk milih satu suara mu sangat berarti... 
@HMSI_ITS @hmtc_its http://t.co/LaAVe1ddwR",0,ini nih suasana pilih di bilik si nih 3 yuk milih satu suara mu sangat arti its its,Ini nih suasana pemilihan di bilik SI nih :3 Yuk milih satu suara mu sangat berarti... @HMSI_ITS @hmtc_its
720575737,Suasana senam pagi di Taman Alumni ITS. | @Dies54ITS http://t.co/ME9vGn5Ejp,1,suasana senam pagi di taman alumni its,Suasana senam pagi di Taman Alumni ITS. | @Dies54ITS
720575737,Senam pagi menyambut pembukaan @Dies54ITS di taman alumni @ITS_Surabaya http://t.co/HMtXS9GKrj,1,senam pagi sambut buka di taman alumni surabaya,Senam pagi menyambut pembukaan @Dies54ITS di taman alumni @ITS_Surabaya
720575737,"Selamat pagi FTIf !! 🙆🙆
Yuk, liat video aftermovie LKMM Pra TD IX FTIf di 👇
https://t.co/Si4QzyjC9w

#KabinetPRESISIBermanfaat
#ITSSurabaya",0,selamat pagi ftif yuk liat video aftermovie lkmm pra td ix ftif di,"Selamat pagi FTIf !! 🙆🙆 Yuk, liat video aftermovie LKMM Pra TD IX FTIf di 👇"
720575737,Kontingen ITS di Grha Sabha Pramana untuk mengikuti Techinal Meeting final GEMASTIK 8. @hmtc_its @HMSI_ITS @BEM_ITS https://t.co/gJebiSOVUT,0,kontingen its di grha sabha pramana untuk ikut techinal meeting final gemastik 8 its its its,Kontingen ITS di Grha Sabha Pramana untuk mengikuti Techinal Meeting final GEMASTIK 8. @hmtc_its @HMSI_ITS @BEM_ITS
720575737,Saat ini sedang diadakan PJTL FTIf di Aula Sistem Informasi #PJTLFTIf2014,1,saat ini sedang ada pjtl ftif di aula sistem informasi,Saat ini sedang diadakan PJTL FTIf di Aula Sistem Informasi
720575737,Saat ini sdg brlangsung Roadshow #LKMMTMVIIFTIf di SI. Bagi teman2 yg blm dtg yuk merapat di TC-103 cc @HMSI_ITS http://t.co/yhkhApAwA9,1,saat ini sdg brlangsung roadshow di si bagi teman2 yang blm datang yuk rapat di tc 103 cc its,Saat ini sdg brlangsung Roadshow di SI. Bagi teman2 yang blm datang yuk merapat di TC-103 cc @HMSI_ITS
720575737,"Nanti malam pukul 19.30 WIB, radio padu akan kembali on air lagi😎

Kali ini tema yang dibawakan mengenai amandemen ad/art. So, stay tune siaran di 📻 https://t.co/OXvZJFVrjJ

Jangan sampai skipp😃😃

#RadioBEMFTIf
#IMSanjaya
#SemangatBerpadu
#ITSSurabaya https://t.co/GTvKjtuBIP",0,nanti malam pukul 19 30 wib radio padu akan kembali on air lagi kali ini tema yang bawa kena amandemen ad art so stay tune siar di jangan sampai skipp,"Nanti malam pukul 19.30 WIB, radio padu akan kembali on air lagi😎 Kali ini tema yang dibawakan mengenai amandemen ad/art. So, stay tune siaran di 📻 Jangan sampai skipp😃😃"
720575737,@deavoux Selamat bergabung menjadi salah satu volunteer di FTIf festival. Ditunggu aksinya ;) #ftiffestival2014 #harmonyindiversity,0,selamat gabung jadi salah satu volunteer di ftif festival tunggu aksi,@deavoux Selamat bergabung menjadi salah satu volunteer di FTIf festival. Ditunggu aksinya ;)
720575737,Kontingen FTIf telah sampai di samping taman alumni http://t.co/ZeAv92CDP7,0,kontingen ftif telah sampai di samping taman alumni,Kontingen FTIf telah sampai di samping taman alumni
720575737,"Hari ini usai sudah acara #FTIfConnect yang digelar di Lap.Gedung Teknik Informatika, terima kasih untuk seluruh panitia yang terlibat :))",0,hari ini usai sudah acara yang gelar di lap gedung teknik informatika terima kasih untuk seluruh panitia yang libat,"Hari ini usai sudah acara yang digelar di Lap.Gedung Teknik Informatika, terima kasih untuk seluruh panitia yang terlibat :))"
720575737,"Mohon maaf sebelumnya, ada revisi lagi terhadap pembagian kelas LKMM PraTD dapat dilihat di http://t.co/RKLMTgKuC4 | @hmtc_its @HMSI_ITS",0,mohon maaf belum ada revisi lagi hadap bagi kelas lkmm pratd dapat lihat di its its,"Mohon maaf sebelumnya, ada revisi lagi terhadap pembagian kelas LKMM PraTD dapat dilihat di | @hmtc_its @HMSI_ITS"
720575737,Habis ini mau ada nobar ftif di gazebo SI jam 18.30 WIB,1,habis ini mau ada nobar ftif di gazebo si jam 18 30 wib,Habis ini mau ada nobar ftif di gazebo SI jam 18.30 WIB
720575737,"Sedang berlangsung rapat bersama Dekan FTIf yaitu pak Agus Zainal Arifin di Sekretariat FTIf lt.3 rektorat

#SemangatBerpadu
#ITSSurabaya https://t.co/RTeGMoJiRe",1,sedang langsung rapat sama dekan ftif yaitu pak agus zainal arifin di sekretariat ftif lt 3 rektorat,Sedang berlangsung rapat bersama Dekan FTIf yaitu pak Agus Zainal Arifin di Sekretariat FTIf lt.3 rektorat
720575737,Tim ITS sdg melakukan presentasi u/ persiapan gemastik 7 di LP2KAH BAAK lt3. Smg ITS bs merebut piala Gemastik 7 UGM http://t.co/06yIuVn2zE,1,tim its sdg laku presentasi u siap gemastik 7 di lp2kah baak lt3 smg its bs rebut piala gemastik 7 ugm,Tim ITS sdg melakukan presentasi u/ persiapan gemastik 7 di LP2KAH BAAK lt3. Smg ITS bs merebut piala Gemastik 7 UGM
720575737,Berlangsung pembukaan acara Gemastik 7 di Graha Sabha Pramana UGM #Gemastik7 http://t.co/3e7TZN8Txx,1,langsung buka acara gemastik 7 di graha sabha pramana ugm,Berlangsung pembukaan acara Gemastik 7 di Graha Sabha Pramana UGM
720575737,"Sedang berlangsung Kongres IX FTIf Part 1 di gedung Departemen Teknik Informatika ITS

#KongresIXFTIf
#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/6g3u1klxVP",1,sedang langsung kongres ix ftif part 1 di gedung departemen teknik informatika its,Sedang berlangsung Kongres IX FTIf Part 1 di gedung Departemen Teknik Informatika ITS
720575737,"Sedang berlangsung Debat Panelis Cakabem yang bertempat di Plaza Baru 1 Teknik Informatika ITS

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/M8QPi3RGfB",1,sedang langsung debat panelis cakabem yang tempat di plaza baru 1 teknik informatika its,Sedang berlangsung Debat Panelis Cakabem yang bertempat di Plaza Baru 1 Teknik Informatika ITS
720575737,"Berakhir kunjungan Bakor Pemandu seluruh BEM di ITS yang dilaksanakan di Gedung Teknik Informatika 😊

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/uCQcvVgvcl",1,akhir kunjung bakor pandu seluruh bem di its yang laksana di gedung teknik informatika,Berakhir kunjungan Bakor Pemandu seluruh BEM di ITS yang dilaksanakan di Gedung Teknik Informatika 😊
720575737,"Saat ini sedang berlangsung kampanye lisan cakabem yang bertempat di Gedung Teknik Informatika ITS

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/CtkR5veKkO",1,saat ini sedang langsung kampanye lisan cakabem yang tempat di gedung teknik informatika its,Saat ini sedang berlangsung kampanye lisan cakabem yang bertempat di Gedung Teknik Informatika ITS
720575737,"Jangan lewatkan siaran on air perdana radio BEM FTIf! 🙌🙌
Catat waktu &amp; tanggalnya ya!
📆 Senin, 19 Maret 2018
🕢 19.30 WIB

Bakalan ada guest starnya juga lho 😊😊
Siaran live di 📻 https://t.co/OXvZJFVrjJ
Don’t miss it!

#RadioBEMFTIf
#IMSanjaya
#SemangatBerpadu
#ITSSurabaya https://t.co/uHZQ2Sx0nF",1,jangan lewat siar on air perdana radio bem ftif catat waktu amp tanggal ya senin 19 maret 2018 19 30 wib bakal ada guest starnya juga lho siar live di don t miss it,"Jangan lewatkan siaran on air perdana radio BEM FTIf! 🙌🙌 Catat waktu & tanggalnya ya! 📆 Senin, 19 Maret 2018 🕢 19.30 WIB Bakalan ada guest starnya juga lho 😊😊 Siaran live di 📻 Don’t miss it!"
720575737,"Saat ini sedang berlangsung kampanye lisan cakabem yang bertempat di Gedung Sistem Informasi ITS

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/dVZUcExvSX",1,saat ini sedang langsung kampanye lisan cakabem yang tempat di gedung sistem informasi its,Saat ini sedang berlangsung kampanye lisan cakabem yang bertempat di Gedung Sistem Informasi ITS
720575737,"Opening Internal FTIf Festival 2017 resmi dibuka di Lapangan Teknik Informatika ITS 🙌🙌

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/wvFX9DG0Ri",1,opening internal ftif festival 2017 resmi buka di lapang teknik informatika its,Opening Internal FTIf Festival 2017 resmi dibuka di Lapangan Teknik Informatika ITS 🙌🙌
720575737,"Sedang berlangsung acara Public Relation Training yang bertempat di gedung Teknik Informatika

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/hG9D8JlrY3",1,sedang langsung acara public relation training yang tempat di gedung teknik informatika,Sedang berlangsung acara Public Relation Training yang bertempat di gedung Teknik Informatika
720575737,"Berlangsung Pelatihan Advokasi untuk staff kesma HMSI, HMTC, dan PWK di Gedung Teknik Informatika

#KabinetPRESISISBermanfaat 
#ITSSurabaya https://t.co/Cs9gv0sVZ6",1,langsung latih advokasi untuk staff kesma hmsi hmtc dan pwk di gedung teknik informatika,"Berlangsung Pelatihan Advokasi untuk staff kesma HMSI, HMTC, dan PWK di Gedung Teknik Informatika"
720575737,"Hari terakhir LKMM Pra TD IX FTIf
Materi saat ini ""Pengembangan Diri"" dan ""Pribadi dan Organisasi""

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/6DRxyy9gA7",1,hari akhir lkmm pra td ix ftif materi saat ini kembang diri dan pribadi dan organisasi,"Hari terakhir LKMM Pra TD IX FTIf Materi saat ini ""Pengembangan Diri"" dan ""Pribadi dan Organisasi"""
720575737,"Sedang berlangsung pembukaan LKMM Pra TD IX FTIf yang berlangsung di lapangan Teknik Informatika

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/UqtGEWOrFY",1,sedang langsung buka lkmm pra td ix ftif yang langsung di lapang teknik informatika,Sedang berlangsung pembukaan LKMM Pra TD IX FTIf yang berlangsung di lapangan Teknik Informatika
720575737,"Sedang berlangsung Technical Meeting mengenai LKMM Pra TD IX FTIf di gedung Teknik Informatika

#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/DfiPwunMMZ",1,sedang langsung technical meeting kena lkmm pra td ix ftif di gedung teknik informatika,Sedang berlangsung Technical Meeting mengenai LKMM Pra TD IX FTIf di gedung Teknik Informatika
720575737,"Saat ini sedang berlangsung PKTI part 2 yang bertempat di gedung Teknik Informatika.

#PKTI
#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/KEJIpbmKhe",1,saat ini sedang langsung pkti part 2 yang tempat di gedung teknik informatika,Saat ini sedang berlangsung PKTI part 2 yang bertempat di gedung Teknik Informatika.
720575737,"Saat ini sedang berlangsung AMS hari pertama di gedung Teknik Informatika🎨🎬🎥

#AdvanceMediaSchooling
#KabinetPRESISIBermanfaat
#ITSSurabaya https://t.co/6sQrTz7CVh",1,saat ini sedang langsung ams hari pertama di gedung teknik informatika,Saat ini sedang berlangsung AMS hari pertama di gedung Teknik Informatika🎨🎬🎥
720575737,"[WORKSHOP PKM]

Ada info penting nih,mengenai revisi tempat khususnya untuk FTIK dan FBMT👈🤔

📍 digabung di Auditorium Pasca Sarjana Lt. 1
📅 Rabu, 3 Okt 2018 
🕡 18.30-21.00 WIB

#DoaIbu
#KitaBelumTerlambat
#KsatriaEmasPIMNAS32
#WaniPerih
#BEMFTIK
#SemangatBerpadu
#ITSSurabaya https://t.co/i0jZPWlT32",1,workshop pkm ada info penting nih kena revisi tempat khusus untuk ftik dan fbmt gabung di auditorium pasca sarjana lt 1 rabu 3 okt 2018 18 30 21 00 wib,"[WORKSHOP PKM] Ada info penting nih,mengenai revisi tempat khususnya untuk FTIK dan FBMT👈🤔 📍 digabung di Auditorium Pasca Sarjana Lt. 1 📅 Rabu, 3 Okt 2018 🕡 18.30-21.00 WIB"
720575737,"HALO SURABAYA! ☺

Jangan lupa ya!
📅 Selasa, 23 Oktober 2018
🕐 13.00 – 16.30 WIB
🏢 Gedung Teater A, Dekat BAAK,
Institut Teknologi Sepuluh Nopember (ITS)

Daftar di :
👉 https://t.co/H1Pa2fH7PU 👈

#Youthmanual
#GrowStrongGiveMore
#SemangatBerpadu
#ITSSurabaya https://t.co/lpuz51Y3pj",1,halo surabaya jangan lupa ya selasa 23 oktober 2018 13 00 16 30 wib gedung teater a dekat baak institut teknologi puluh nopember its daftar di,"HALO SURABAYA! ☺ Jangan lupa ya! 📅 Selasa, 23 Oktober 2018 🕐 13.00 – 16.30 WIB 🏢 Gedung Teater A, Dekat BAAK, Institut Teknologi Sepuluh Nopember (ITS) Daftar di : 👉 👈"
